id;subdistrict_code;keterangan;district_id;city_id;province_id;postcode
5486;11.15.08.2017;Krueng Itam;232;1038;11;0
5487;11.15.08.2018;Alue Gajah;232;1038;11;0
5488;11.15.08.2019;Alue Labu;232;1038;11;0
5489;11.15.08.2020;Gapa Garu;232;1038;11;0
5490;11.15.08.2021;Kuala Tadu;232;1038;11;0
5491;11.15.08.2022;Cot Mee;232;1038;11;0
5492;11.15.09.2001;Kuala Tripa;233;1038;11;0
5493;11.15.09.2002;Babah Lueng;233;1038;11;0
5494;11.15.09.2003;Drien Tujoh;233;1038;11;0
5495;11.15.09.2004;Lueng Keubeu Jagat;233;1038;11;0
5496;11.15.09.2005;Kabu;233;1038;11;37372
5497;11.15.09.2006;Pasie Keube Dom;233;1038;11;0
5498;11.15.09.2007;Neubok Yee PK;233;1038;11;0
5499;11.15.09.2008;Neubok Yee PP;233;1038;11;0
5500;11.15.09.2009;Mon Dua;233;1038;11;0
5501;11.15.09.2010;Ujong Krueng;233;1038;11;0
5502;11.15.09.2011;Panton Pange;233;1038;11;0
5503;11.15.10.2001;Blang Puuk;234;1038;11;0
5504;11.15.10.2002;Babah Suak;234;1038;11;0
5505;11.15.10.2003;Kuta Teungoh;234;1038;11;0
5506;11.15.10.2004;Blang Meurandeh;234;1038;11;0
5507;11.16.01.2001;Simpang Lhee;235;1039;11;0
5508;11.16.01.2002;Buket Panyang Sa;235;1039;11;0
5509;11.16.01.2003;Buket Panyang Dua;235;1039;11;0
5510;11.16.01.2004;Seuneubok  Baru;235;1039;11;0
5511;11.16.01.2005;Sampaimah;235;1039;11;0
5512;11.16.01.2006;Krueng Sikajang;235;1039;11;0
5513;11.16.01.2007;Seuneubok  Punti;235;1039;11;0
5514;11.16.01.2008;Mesjid;235;1039;11;0
5515;11.16.01.2009;Paya Ketenggar;235;1039;11;0
5516;11.16.01.2010;Pahlawan;235;1039;11;0
5517;11.16.01.2011;Matang Ara Aceh;235;1039;11;0
5518;11.16.01.2012;Ie Bintah;235;1039;11;0
5519;11.16.01.2013;Geudham;235;1039;11;0
5520;11.16.01.2014;Geulanggang Merak;235;1039;11;0
5521;11.16.01.2015;Bukit Paya;235;1039;11;0
5522;11.16.01.2016;Dagang Setia;235;1039;11;0
5523;11.16.01.2017;Meunasah Paya;235;1039;11;0
5524;11.16.01.2018;Benteng Anyer;235;1039;11;0
5525;11.16.01.2019;Tanjung Neraca;235;1039;11;0
5526;11.16.01.2020;Lueng Manyo;235;1039;11;0
5527;11.16.01.2021;Tualang Baro;235;1039;11;0
5528;11.16.01.2022;Lhok Medang Ara;235;1039;11;0
5529;11.16.01.2023;Kaseh Sayang;235;1039;11;0
5530;11.16.01.2024;Seuneubok Pidie;235;1039;11;0
5531;11.16.01.2025;Matang Cincin;235;1039;11;0
5532;11.16.01.2026;Matang Ara Jawa;235;1039;11;0
5533;11.16.01.2027;Meurandeh;235;1039;11;0
5534;11.16.01.2028;Raja Tuha;235;1039;11;0
5535;11.16.01.2029;Ujung Tanjung;235;1039;11;37257
5536;11.16.01.2030;Alue Ie Puteh;235;1039;11;0
5537;11.16.01.2031;Alue Sentang;235;1039;11;0
5538;11.16.01.2032;Seuneubok  Cantek;235;1039;11;0
5539;11.16.01.2033;Sapta Marga;235;1039;11;0
5540;11.16.01.2034;Paya Baru;235;1039;11;0
5541;11.16.01.2035;Bandung Jaya;235;1039;11;39373
5542;11.16.01.2036;Pandan Sari;235;1039;11;0
5543;11.16.02.2001;Mesjid Sungai Iyu;236;1039;11;0
5544;11.16.02.2002;Alur Cantek;236;1039;11;0
5545;11.16.02.2003;Tanjung Lipat I;236;1039;11;0
5546;11.16.02.2004;Tanjung Lipat II;236;1039;11;0
5547;11.16.02.2005;Seuneubok  Dalam Mesjid;236;1039;11;0
5548;11.16.02.2006;Bandar Baru;236;1039;11;0
5549;11.16.02.2007;Cinta Raja;236;1039;11;0
5550;11.16.02.2008;Kuala Genting;236;1039;11;0
5551;11.16.02.2009;Bandar Khalifah;236;1039;11;0
5552;11.16.02.2010;Suka Mulia Bendahara;236;1039;11;0
5553;11.16.02.2011;Seuneubok Aceh;236;1039;11;0
5554;11.16.02.2012;Tengku Tinggi;236;1039;11;0
5555;11.16.02.2013;Perkebunan Sungai Iyu;236;1039;11;0
5556;11.16.02.2014;Marlempang;236;1039;11;0
5557;11.16.02.2015;Balai;236;1039;11;37161
5558;11.16.02.2016;Lubuk Batil;236;1039;11;0
5559;11.16.02.2017;Lambung Blang;236;1039;11;0
5560;11.16.02.2018;Tanjung Parit;236;1039;11;0
5561;11.16.02.2019;Tanjung;236;1039;11;33311
5562;11.16.02.2020;Raja;236;1039;11;0
5563;11.16.02.2021;Tumpok Tengoh;236;1039;11;0
5564;11.16.02.2029;Upah;236;1039;11;0
5565;11.16.02.2030;Perkebunan  Upah;236;1039;11;0
5566;11.16.02.2031;Matang Tepah;236;1039;11;0
5567;11.16.02.2035;Seuneubok Dalam Upah;236;1039;11;0
5568;11.16.02.2036;Mesjid Bendahara;236;1039;11;0
5569;11.16.02.2037;Teluk Kemiri;236;1039;11;0
5570;11.16.02.2038;Teluk Kepayang;236;1039;11;0
5571;11.16.02.2039;Teluk Halban;236;1039;11;0
5572;11.16.02.2040;Rantau Pakam;236;1039;11;0
5573;11.16.02.2041;Tanjung Binjai;236;1039;11;0
5574;11.16.02.2042;Tanjung Mulia;236;1039;11;38518
5575;11.16.02.2043;Kuala Penaga;236;1039;11;0
5576;11.16.03.2001;Kesehatan;237;1039;11;0
5577;11.16.03.2002;Suka Jadi;237;1039;11;15113
5578;11.16.03.2006;Menanggini;237;1039;11;0
5579;11.16.03.2007;Tanjung Karang;237;1039;11;96252
5580;11.16.03.2009;Bundar;237;1039;11;0
5581;11.16.03.2011;Dalam;237;1039;11;0
5582;11.16.03.2012;Tanah Terban;237;1039;11;0
5583;11.16.03.2013;Air Tenang;237;1039;11;38363
5584;11.16.03.2014;Johar;237;1039;11;0
5585;11.16.03.2015;Tupah;237;1039;11;0
5586;11.16.03.2016;Banai;237;1039;11;0
5587;11.16.03.2017;Rantau Panjang;237;1039;11;38873
5588;11.16.03.2018;Medang Ara;237;1039;11;0
5589;11.16.03.2019;Pahlawan;237;1039;11;0
5590;11.16.03.2020;Alur Selalas;237;1039;11;0
5591;11.16.03.2021;Paya Tampah;237;1039;11;0
5592;11.16.03.2022;Alur Baung;237;1039;11;0
5593;11.16.03.2023;Kebun Tanah Terban;237;1039;11;0
5594;11.16.03.2024;Kebun Medang Ara;237;1039;11;0
5595;11.16.03.2025;Kebun Afdeling Seleleh;237;1039;11;0
5596;11.16.03.2026;Paya Awe;237;1039;11;0
5597;11.16.03.2027;Simpang Empat;237;1039;11;37172
5598;11.16.03.2028;Paya Kulbi;237;1039;11;0
5599;11.16.03.2029;Alur Bemban;237;1039;11;0
5600;11.16.03.2030;Paya Meta;237;1039;11;0
5601;11.16.03.2031;Tanjong Seumantoh;237;1039;11;0
5602;11.16.03.2032;Bukit Keranji;237;1039;11;0
5603;11.16.03.2033;Kebun Tanjung Seumantoh;237;1039;11;0
5604;11.16.03.2034;Bukit Panjang;237;1039;11;0
5605;11.16.03.2035;Alue Lhok;237;1039;11;0
5606;11.16.03.2036;Sukajadi Paya Bujok;237;1039;11;0
5607;11.16.04.2002;Pekan Seruway;238;1039;11;0
5608;11.16.04.2003;Binjai;238;1039;11;0
5609;11.16.04.2004;Pantai Balai;238;1039;11;0
5610;11.16.04.2005;Padang Langgis;238;1039;11;0
5611;11.16.04.2006;Suka Ramai Satu;238;1039;11;0
5612;11.16.04.2007;Suka Ramai Dua;238;1039;11;0
5613;11.16.04.2008;Perkebunan Seruway;238;1039;11;0
5614;11.16.04.2009;Gedung Biara;238;1039;11;0
5615;11.16.04.2010;Alur Alim;238;1039;11;0
5616;11.16.04.2011;Tualang;238;1039;11;0
5617;11.16.04.2012;Matang Sentang;238;1039;11;0
5618;11.16.04.2013;Air Masin;238;1039;11;0
5619;11.16.04.2014;Sidodadi;238;1039;11;38371
5620;11.16.04.2015;Perk. Gedung Biara;238;1039;11;0
5621;11.16.04.2016;Muka Sungai Kuruk;238;1039;11;0
5622;11.16.04.2017;Paya Udang;238;1039;11;0
5623;11.16.04.2018;Gelung;238;1039;11;0
5624;11.16.04.2019;Kampung Baru;238;1039;11;81114
5625;11.16.04.2020;Kuala Pusung Kapal;238;1039;11;0
5626;11.16.04.2021;Sungai Kuruk I;238;1039;11;0
5627;11.16.04.2022;Sungai Kuruk II;238;1039;11;0
5628;11.16.04.2023;Sungai Kuruk III;238;1039;11;0
5629;11.16.04.2024;Tangsi Lama;238;1039;11;0
5630;11.16.04.2025;Lubuk Damar;238;1039;11;0
5631;11.16.05.2001;Kota Kuala Simpang;239;1039;11;0
5632;11.16.05.2002;Perdamaian;239;1039;11;37482
5633;11.16.05.2003;Sriwijaya;239;1039;11;33143
5634;11.16.05.2004;Bukit Tempurung;239;1039;11;36764
5635;11.16.05.2005;Kota Lintang;239;1039;11;0
5636;11.16.06.2001;Bukit Rata;240;1039;11;0
5637;11.16.06.2002;Pangkalan;240;1039;11;42281
5638;11.16.06.2003;Tanjung Mancang;240;1039;11;0
5639;11.16.06.2004;Simpang Kanan;240;1039;11;0
5640;11.16.06.2005;Tanjung Genteng;240;1039;11;0
5641;11.16.06.2006;Gerenggam;240;1039;11;0
5642;11.16.06.2007;Suka Makmur;240;1039;11;38326
5643;11.16.06.2008;Alur Selebu;240;1039;11;0
5644;11.16.06.2010;Sungai Liput;240;1039;11;0
5645;11.16.06.2011;Kebun Sungai Liput;240;1039;11;0
5646;11.16.06.2012;Purwodadi;240;1039;11;38612
5647;11.16.06.2013;Jawa;240;1039;11;0
5648;11.16.06.2014;Sidodadi;240;1039;11;38371
5649;11.16.06.2015;Karang Jadi;240;1039;11;0
5650;11.16.06.2016;Seumadam;240;1039;11;0
5651;11.16.07.2001;Alur Tani Satu;241;1039;11;0
5652;11.16.07.2002;Alur Tani Dua;241;1039;11;0
5653;11.16.07.2003;Bandar Khalifah;241;1039;11;0
5654;11.16.07.2004;Kaloy;241;1039;11;0
5655;11.16.07.2005;Perkebunan  Pulau Tiga;241;1039;11;0
5656;11.16.07.2006;Harum Sari;241;1039;11;0
5657;11.16.07.2007;Bandar Setia;241;1039;11;0
5658;11.16.07.2008;Rongoh;241;1039;11;0
5659;11.16.07.2010;Wono Sari;241;1039;11;0
5660;11.16.08.2001;Benua Raja;242;1039;11;0
5661;11.16.08.2002;Landuh;242;1039;11;0
5662;11.16.08.2003;Paya Bedi;242;1039;11;0
5663;11.16.08.2004;Ingin Jaya;242;1039;11;0
5664;11.16.08.2005;Suka Rahmat;242;1039;11;0
5665;11.16.08.2006;Suka Jadi;242;1039;11;15113
5666;11.16.08.2007;Durian;242;1039;11;96253
5667;11.16.08.2008;Rantau Pauh;242;1039;11;0
5668;11.16.08.2009;Alur Cucur;242;1039;11;0
5669;11.16.08.2010;Pertamina;242;1039;11;0
5670;11.16.08.2011;Kebun Rantau;242;1039;11;0
5671;11.16.08.2012;Alur Manis;242;1039;11;0
5672;11.16.08.2013;Jamur Jelatang;242;1039;11;0
5673;11.16.08.2014;Suka Rakyat;242;1039;11;0
5674;11.16.08.2015;Jamur Labu;242;1039;11;0
5675;11.16.08.2016;Suka Mulia;242;1039;11;0
5676;11.16.09.2001;Telaga Meuku Sa;243;1039;11;0
5677;11.16.09.2002;Telaga Meuku Dua;243;1039;11;0
5678;11.16.09.2003;Alur Nunang;243;1039;11;0
5679;11.16.09.2004;Tanjung Keramat;243;1039;11;0
5680;11.16.09.2005;Matang Seping;243;1039;11;0
5681;11.16.09.2006;Besar;243;1039;11;0
5682;11.16.09.2007;Paya Rahat;243;1039;11;0
5683;11.16.09.2008;Suka Jadi;243;1039;11;15113
5684;11.16.09.2009;Suka Mulia Upah;243;1039;11;0
5685;11.16.09.2010;Suka Damai;243;1039;11;15710
5686;11.16.10.2001;Aras Sembilan;244;1039;11;0
5687;11.16.10.2002;Jambu Rambong;244;1039;11;0
5688;11.16.10.2003;Blang Kandis;244;1039;11;0
5689;11.16.10.2004;Alur Jambu;244;1039;11;0
5690;11.16.10.2005;Perkebunan   Alur Jambu;244;1039;11;0
5691;11.16.10.2006;Batang Ara;244;1039;11;0
5692;11.16.10.2007;Perupuk;244;1039;11;0
5693;11.16.10.2008;Serba;244;1039;11;0
5694;11.16.10.2009;Sunting;244;1039;11;0
5695;11.16.10.2010;Rantau Bintang;244;1039;11;0
5696;11.16.10.2011;Babo;244;1039;11;0
5697;11.16.10.2012;Pantai Cempa;244;1039;11;0
5698;11.16.10.2013;Pengidam;244;1039;11;0
5699;11.16.10.2014;Bengkelang;244;1039;11;0
5700;11.16.10.2015;Batu Bedulang;244;1039;11;0
5701;11.16.11.2001;Tebing Tinggi;245;1039;11;36657
5702;11.16.11.2002;Rimba Sawang;245;1039;11;0
5703;11.16.11.2003;Tenggulun;245;1039;11;0
5704;11.16.11.2004;Selamat;245;1039;11;36129
5705;11.16.11.2005;Simpang Kiri;245;1039;11;0
5706;11.16.12.2001;Banda Mahligai;246;1039;11;0
5707;11.16.12.2002;Sekerak Kiri;246;1039;11;0
5708;11.16.12.2003;Pantai Tinjau;246;1039;11;0
5709;11.16.12.2004;Pantai Perlak;246;1039;11;0
5710;11.16.12.2005;Kebon Batang Ara;246;1039;11;0
5711;11.16.12.2006;Sekerak Kanan;246;1039;11;0
5712;11.16.12.2007;Lubuk Sidup;246;1039;11;0
5713;11.16.12.2008;Sekumur;246;1039;11;0
5714;11.16.12.2009;Tanjung Gelumpang;246;1039;11;0
5715;11.16.12.2010;Pematang Durian;246;1039;11;0
5716;11.16.12.2011;Juar;246;1039;11;0
5717;11.16.12.2012;Sulum;246;1039;11;0
5718;11.16.12.2013;Suka Makmur;246;1039;11;38326
5719;11.16.12.2014;Baling Karang;246;1039;11;0
5720;11.17.01.2001;Blang Rakal;247;1040;11;0
5721;11.17.01.2002;Negeri Antara;247;1040;11;0
5722;11.17.01.2003;Alur Cincin;247;1040;11;0
5723;11.17.01.2004;Pantan Sinaku;247;1040;11;0
5724;11.17.01.2005;Bintang Berangun;247;1040;11;0
5725;11.17.01.2006;Taman Firdaus;247;1040;11;0
5726;11.17.01.2007;Uning Mas;247;1040;11;0
5727;11.17.01.2008;Perdamaian;247;1040;11;37482
5728;11.17.01.2009;Ulu Naron;247;1040;11;0
5729;11.17.01.2010;Pantan Lah;247;1040;11;0
5730;11.17.01.2011;Pancar Jelobok;247;1040;11;0
5731;11.17.01.2012;Alur Gading;247;1040;11;0
5732;11.17.01.2013;Rime Raya;247;1040;11;0
5733;11.17.01.2014;Singah Mulo;247;1040;11;0
5734;11.17.01.2015;Simpang Lancang;247;1040;11;0
5735;11.17.01.2016;Wih Porak;247;1040;11;0
5736;11.17.01.2017;Bener Meriah;247;1040;11;0
5737;11.17.01.2018;Musara 58;247;1040;11;0
5738;11.17.01.2019;Musara Pakat;247;1040;11;0
5739;11.17.01.2020;Rata Ara;247;1040;11;0
5740;11.17.01.2021;Gemasih;247;1040;11;0
5741;11.17.01.2022;Pulo Intan;247;1040;11;0
5742;11.17.01.2023;Blang Ara;247;1040;11;0
5743;11.17.02.2001;Bener Pepanyi;248;1040;11;0
5744;11.17.02.2002;Bintang Bener;248;1040;11;0
5745;11.17.02.2003;Bintang Permata;248;1040;11;0
5746;11.17.02.2004;Buntul Peteri;248;1040;11;0
5747;11.17.02.2005;Darul Aman;248;1040;11;0
5748;11.17.02.2006;GLP. Wih Tenang Uken;248;1040;11;0
5749;11.17.02.2007;Pantan Tengah Jaya;248;1040;11;0
5750;11.17.02.2008;Penosan Jaya;248;1040;11;0
5751;11.17.02.2009;Ramung Jaya;248;1040;11;0
5752;11.17.02.2010;Seni Antara;248;1040;11;0
5753;11.17.02.2011;Temas Mumanang;248;1040;11;0
5754;11.17.02.2012;Wih Tenang Toa;248;1040;11;0
5755;11.17.02.2013;Weh Tenang Uken;248;1040;11;0
5756;11.17.02.2014;Ayu Ara;248;1040;11;0
5757;11.17.02.2015;Ceding Ayu;248;1040;11;0
5758;11.17.02.2016;Uning Sejuk;248;1040;11;0
5759;11.17.02.2017;Suku Sara Tangke;248;1040;11;0
5760;11.17.02.2018;Rikit Musara;248;1040;11;0
5761;11.17.02.2019;Jungke;248;1040;11;0
5762;11.17.02.2020;Burni Pase;248;1040;11;0
5763;11.17.02.2021;Bale Musara;248;1040;11;0
5764;11.17.02.2022;Pemango;248;1040;11;0
5765;11.17.02.2023;Jelobok;248;1040;11;0
5766;11.17.02.2024;Kepies;248;1040;11;0
5767;11.17.02.2025;Timur Jaya;248;1040;11;0
5768;11.17.02.2026;Bale Purnama;248;1040;11;0
5769;11.17.02.2027;Tawar Bengi;248;1040;11;0
5770;11.17.03.2001;Blang Panu;249;1040;11;0
5771;11.17.03.2003;Gerpa;249;1040;11;0
5772;11.17.03.2004;Goneng;249;1040;11;0
5773;11.17.03.2007;Kerlang;249;1040;11;0
5774;11.17.03.2008;Kutelah Lane;249;1040;11;0
5775;11.17.03.2009;Pasir Putih;249;1040;11;33783
5776;11.17.03.2010;Payung;249;1040;11;33778
5777;11.17.03.2012;Rusip;249;1040;11;0
5778;11.17.03.2014;Tembolon;249;1040;11;0
5779;11.17.03.2015;Uning;249;1040;11;0
5780;11.17.03.2016;Wehni Durin;249;1040;11;0
5781;11.17.03.2017;Rata Mulie;249;1040;11;0
5782;11.17.03.2018;Tempen Baru;249;1040;11;0
5783;11.17.03.2019;Geruti Jaya;249;1040;11;0
5784;11.17.04.2001;Bahgie Bertona;250;1040;11;0
5785;11.17.04.2003;Bathin Baru;250;1040;11;0
5786;11.17.04.2004;Belang Pulo;250;1040;11;0
5787;11.17.04.2009;Bukit Wih Ilang;250;1040;11;0
5788;11.17.04.2010;Hakim Wih Ilang;250;1040;11;0
5789;11.17.04.2011;Janarata;250;1040;11;0
5790;11.17.04.2012;Keramat Jaya;250;1040;11;0
5791;11.17.04.2013;Lewa Jadi;250;1040;11;0
5792;11.17.04.2014;Muyang Kute Mangku;250;1040;11;0
5793;11.17.04.2016;Pakat Jeroh;250;1040;11;0
5794;11.17.04.2017;Paya Baning;250;1040;11;0
5795;11.17.04.2018;Belang Jorong;250;1040;11;0
5796;11.17.04.2019;Pondok Baru;250;1040;11;38768
5797;11.17.04.2020;Pondok Gajah;250;1040;11;0
5798;11.17.04.2021;Pondok Ulung;250;1040;11;0
5799;11.17.04.2022;Puja Mulia;250;1040;11;0
5800;11.17.04.2023;Purwosari;250;1040;11;55674
5801;11.17.04.2024;Selamat Rejo;250;1040;11;0
5802;11.17.04.2025;Sidodadi;250;1040;11;38371
5803;11.17.04.2026;Simpang Utama;250;1040;11;0
5804;11.17.04.2027;Suku Wih Ilang;250;1040;11;0
5805;11.17.04.2028;Tanjung Pura;250;1040;11;33675
5806;11.17.04.2029;Wonosari;250;1040;11;55851
5807;11.17.04.2030;Mutiara;250;1040;11;96261
5808;11.17.04.2032;Tansaran Bidin;250;1040;11;0
5809;11.17.04.2033;Jadi Sepakat;250;1040;11;0
5810;11.17.04.2034;Selisih Mara;250;1040;11;0
5811;11.17.04.2035;Kala Nempan;250;1040;11;0
5812;11.17.04.2036;Gunung Antara;250;1040;11;0
5813;11.17.04.2037;Gele Semayang;250;1040;11;0
5814;11.17.04.2042;Tawar Sedenge;250;1040;11;0
5815;11.17.04.2043;Beranun Teleden;250;1040;11;0
5816;11.17.04.2044;Remang Ketike Jaya;250;1040;11;0
5817;11.17.04.2045;Makmur Sentosa;250;1040;11;0
5818;11.17.04.2047;Sinar Jaya Paya Ringkel;250;1040;11;0
5819;11.17.05.2001;Bale Atu;251;1040;11;0
5820;11.17.05.2002;Bale Redelong;251;1040;11;0
5821;11.17.05.2003;Batin Wih Pongas;251;1040;11;0
5822;11.17.05.2004;Belang Ara;251;1040;11;0
5823;11.17.05.2005;Blang Sentang;251;1040;11;0
5824;11.17.05.2006;Blang Tampu;251;1040;11;0
5825;11.17.05.2007;Bujang;251;1040;11;0
5826;11.17.05.2009;Delung Tue;251;1040;11;0
5827;11.17.05.2010;Hakim Tunggul Naru;251;1040;11;0
5828;11.17.05.2011;Isaq Busur;251;1040;11;0
5829;11.17.05.2012;Kenawat Redelong;251;1040;11;0
5830;11.17.05.2013;Kute Lintang;251;1040;11;0
5831;11.17.05.2014;Panji Mulia I;251;1040;11;0
5832;11.17.05.2015;Panji Mulia II;251;1040;11;0
5833;11.17.05.2016;Pasar Simpang Tiga;251;1040;11;0
5834;11.17.05.2017;Reje Guru;251;1040;11;0
5835;11.17.05.2018;Rembele;251;1040;11;0
5836;11.17.05.2019;Sedie Jadi;251;1040;11;0
5837;11.17.05.2020;Tingkem Asli;251;1040;11;0
5838;11.17.05.2021;Tingkem Benyer;251;1040;11;0
5839;11.17.05.2022;Tingkem Bersatu;251;1040;11;0
5840;11.17.05.2023;Ujung Gele;251;1040;11;0
5841;11.17.05.2024;Uning Bersah;251;1040;11;0
5842;11.17.05.2025;Gunung Teritit;251;1040;11;0
5843;11.17.05.2026;Waq Pondok Sayur;251;1040;11;0
5844;11.17.05.2027;Babussalam;251;1040;11;0
5845;11.17.05.2028;Paya Gajah;251;1040;11;0
5846;11.17.05.2029;Kute Tanyung;251;1040;11;0
5847;11.17.05.2030;Meluem;251;1040;11;0
5848;11.17.05.2031;Delung Asli;251;1040;11;0
5849;11.17.05.2032;Pilar Jaya;251;1040;11;0
5850;11.17.05.2033;Serule Kayu;251;1040;11;0
5851;11.17.05.2034;Uring;251;1040;11;0
5852;11.17.05.2035;Mupakat Jadi;251;1040;11;0
5853;11.17.05.2036;Kute Kering;251;1040;11;0
5854;11.17.05.2037;Blang Panas;251;1040;11;0
5855;11.17.05.2038;Mutiara Baru;251;1040;11;0
5856;11.17.05.2039;Bukit Bersatu;251;1040;11;0
5857;11.17.05.2040;Godang;251;1040;11;0
5858;11.17.05.2041;Karang Rejo;251;1040;11;0
5859;11.17.06.2001;Blang Paku;252;1040;11;0
5860;11.17.06.2004;Pante Raya;252;1040;11;0
5861;11.17.06.2005;Simpang Balek;252;1040;11;0
5862;11.17.06.2006;Simpang Teritit;252;1040;11;0
5863;11.17.06.2007;Suka Jadi;252;1040;11;15113
5864;11.17.06.2008;Suka Makmur;252;1040;11;38326
5865;11.17.06.2009;Suka Ramai Atas;252;1040;11;0
5866;11.17.06.2010;Suka Ramai Bawah;252;1040;11;0
5867;11.17.06.2011;Syura Jadi;252;1040;11;0
5868;11.17.06.2012;Jamur Uluh;252;1040;11;0
5869;11.17.06.2013;Gegerung;252;1040;11;0
5870;11.17.06.2014;Merie Satu;252;1040;11;0
5871;11.17.06.2015;Blang Benara;252;1040;11;0
5872;11.17.06.2016;Bukit Pepanyi;252;1040;11;0
5873;11.17.06.2017;Wih Pesam;252;1040;11;0
5874;11.17.06.2018;Cinta Damai;252;1040;11;36554
5875;11.17.06.2019;Bener Ayu;252;1040;11;0
5876;11.17.06.2020;Bener Mulie;252;1040;11;0
5877;11.17.06.2021;Blang Kucak;252;1040;11;0
5878;11.17.06.2022;Wonosobo;252;1040;11;38768
5879;11.17.06.2023;Lut Kucak;252;1040;11;0
5880;11.17.06.2024;Kebun Baru;252;1040;11;37174
5881;11.17.06.2025;Simpang Antara;252;1040;11;0
5882;11.17.06.2026;Jamur Ujung;252;1040;11;0
5883;11.17.06.2027;Suka Makmur Timur;252;1040;11;0
5884;11.17.06.2028;Burni Telong;252;1040;11;0
5885;11.17.07.2001;Bandar Lampahan;253;1040;11;0
5886;11.17.07.2002;Blang Rongka;253;1040;11;0
5887;11.17.07.2003;Cekal Baru;253;1040;11;0
5888;11.17.07.2004;Gegur Sepakat;253;1040;11;0
5889;11.17.07.2005;Karang Jadi;253;1040;11;0
5890;11.17.07.2006;Lampahan;253;1040;11;0
5891;11.17.07.2010;Setie;253;1040;11;0
5892;11.17.07.2011;Simpang Layang;253;1040;11;0
5893;11.17.07.2012;Suka Damai;253;1040;11;15710
5894;11.17.07.2014;Tunyang;253;1040;11;0
5895;11.17.07.2016;Datu Beru Tunyang;253;1040;11;0
5896;11.17.07.2017;Kenine;253;1040;11;0
5897;11.17.07.2018;Rembune;253;1040;11;0
5898;11.17.07.2019;Damaran Baru;253;1040;11;0
5899;11.17.07.2020;Fajar Harapan;253;1040;11;0
5900;11.17.07.2021;Mude Benara;253;1040;11;0
5901;11.17.07.2022;Kampung Baru 76;253;1040;11;0
5902;11.17.07.2023;Pantan Pediangan;253;1040;11;0
5903;11.17.07.2024;Simpang Bumi Ayu;253;1040;11;0
5904;11.17.07.2025;Kulem Para Kanis;253;1040;11;0
5905;11.17.07.2026;Mekar Ayu;253;1040;11;0
5906;11.17.07.2027;Lampahan  Barat;253;1040;11;0
5907;11.17.07.2028;Lampahan  Timur;253;1040;11;0
5908;11.17.07.2029;Timang Rasa;253;1040;11;0
5909;11.17.07.2030;Gunung Tunyang;253;1040;11;0
5910;11.17.07.2031;Bukit Tunyang;253;1040;11;0
5911;11.17.07.2032;Linung Bale;253;1040;11;0
5912;11.17.07.2033;Pantan Kemuning;253;1040;11;0
5913;11.17.07.2034;Sumber Jaya;253;1040;11;38215
5914;11.17.07.2035;Bukit Mulie;253;1040;11;0
5915;11.17.08.2001;Bandar Jaya;254;1040;11;38766
5916;11.17.08.2002;Jongok Meluem;254;1040;11;0
5917;11.17.08.2003;Suku Bener;254;1040;11;0
5918;11.17.08.2004;Bener Lukup II;254;1040;11;0
5919;11.17.08.2005;Gunung Musara;254;1040;11;0
5920;11.17.08.2006;Bener Kelipah Selatan;254;1040;11;0
5921;11.17.08.2007;Bener Bintang Musara;254;1040;11;0
5922;11.17.08.2008;Kala Tenang;254;1040;11;0
5923;11.17.08.2009;Bener Kelipah Utara;254;1040;11;0
5924;11.17.08.2010;Lot Bener Kelipah;254;1040;11;0
5925;11.17.08.2011;Nosar Tawar Jaya;254;1040;11;0
5926;11.17.08.2012;Nosar Baru;254;1040;11;0
5927;11.17.09.2001;Cemparam  Lama;255;1040;11;0
5928;11.17.09.2002;Cemparam  Pakat Jeroh;255;1040;11;0
5929;11.17.09.2003;Cemparam  Jaya;255;1040;11;0
5930;11.17.09.2004;Pantan Kuli;255;1040;11;0
5931;11.17.09.2005;Simpang Renggali;255;1040;11;0
5932;11.17.09.2006;Jamur Atu Jaya;255;1040;11;0
5933;11.17.09.2007;Sosial;255;1040;11;96261
5934;11.17.09.2008;Gunung Sayang;255;1040;11;0
5935;11.17.09.2009;Amor;255;1040;11;0
5936;11.17.09.2010;Buntul Gayo;255;1040;11;0
5937;11.17.09.2011;Wih Resap;255;1040;11;0
5938;11.17.09.2012;Wer Tingkem;255;1040;11;0
5939;11.17.09.2013;Perumpaken Benjadi;255;1040;11;0
5940;11.17.09.2014;Hakim Peteri Pintu;255;1040;11;0
5941;11.17.09.2015;Simpur;255;1040;11;0
5942;11.17.10.2001;Simpang Rahmat;256;1040;11;0
5943;11.17.10.2002;Gajah Putih;256;1040;11;0
5944;11.17.10.2003;Gayo Setie;256;1040;11;0
5945;11.17.10.2004;Umah Besi;256;1040;11;0
5946;11.17.10.2005;Pante Karya;256;1040;11;0
5947;11.17.10.2006;Meriah Jaya;256;1040;11;0
5948;11.17.10.2007;Timang Gajah;256;1040;11;0
5949;11.17.10.2008;Pantan Lues;256;1040;11;0
5950;11.17.10.2009;Alam Jaya;256;1040;11;15133
5951;11.17.10.2010;Reronga;256;1040;11;0
5952;11.18.01.2001;Meunasah  Balek;257;1041;11;0
5953;11.18.01.2002;Kota Meureudu;257;1041;11;0
5954;11.18.01.2003;Mesjid Tuha;257;1041;11;0
5955;11.18.01.2004;Rungkom;257;1041;11;0
5956;11.18.01.2005;Blang Awe;257;1041;11;0
